Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Exitosa|Exitosa Diario|Keiko no pasa la segunda vuelta|Carlos Raffo presagia. Exasesor fujimorista critica giro a la izquierda de lideresa de Fuerza Popular y dice que es ""suicidio político"". Afirma que candidata perderá apoyo cuando se difunda ""traición"" a su padre.|10/12/2015|2317.56|372.1|0|1|Carlos Raffo Arce|Keiko Fujimori Higuchi|Negativo|2015-12
Web|Exitosa|exitosadiario.pe|Luis Benavente: “No habrá gran transferencia de votos desde el PPC a Alan”|Entrevista a analista político Luis Benavente.- En el caso de Soli­daridad Nacional, pa­rece que han decidido irse con una fujimorista, Luisa María Cuculiza….-Aparentemente han sido ninguneados por PPK. Es natural ese recha­zo porque consideran que PPK es un candidato fuer­te, aunque también este candidato no está en un buen momento. Básica­mente creen que Solidari­dad se asocia con el tema de Comunicore, así que a estos no les ha quedado de otra que ir solos.|13/12/2015|71.5||0||Fernando Tuesta Soldevilla|Keiko Fujimori Higuchi|Positivo|2015-12
Radio|RPP|La Rotativa del Aire (Primera Edición)|“El panorama del día” con Raúl Vargas (RPP)|En vivo. En “El panorama del día”, el director de noticias de RPP, Raúl Vargas, cuestionó la ola de agresiones verbales e insultos entre los candidatos presidenciales y allegados a estos, entre ellos, Keiko Fujimori, Pedro Pablo Kuczynski, Daniel Urresti, entre otros. Por otra parte, comentó sobre los riesgos en el país a causa del fenómeno El Niño. Más adelante, Vargas Vega recordó que el dólar ha vuelto a subir ubicándose en 3,40 soles. En tanto, se refirió al comunicado de ADEX, asociación que reclama al presidente Ollanta Humala que, a un año del paquete reactivador del ministro de Economía, Alonso Segura, 160 mil puestos de trabajo se han perdidos en el 2015.|29/12/2015|4785||435||Raúl Vargas Vega|Keiko Fujimori Higuchi|Neutro|2015-12
Web|Semana Económica|semanaeconomica.com|Keiko Fujimori no tendrá que presentarse ante Congreso a explicar aportes de campaña del 2011|La Comisión de Fiscalización rechazó por segunda vez pedido para citar a candidata presidencial de Fuerza Popular a explicar recursos partidarios...Heriberto Benítez, congresista que pidió se apruebe la citación, sustento el pedido con el argumento de que hay pruebas que señalan que el denunciado por narcotráfico Luis Calle aportó una cuantiosa suma a la campaña del 2011 de Keiko Fujimori...Asimismo, cuestionó a la comisión que no haya cuentas precisas respecto a lo recaudado en las actividades que el partido aseguró sirvieron para financiar la campaña ni detallar los gastos de los mítines proselitistas...“Es Keiko Fujimori y no el señor Spadaro quien debe venir acá y explicar sus gastos de campaña y estos sorteos sin ganadores, y por qué le llegó dinero probablemente procedente del lavado de activos y del narcotráfico”, apuntó.|09/12/2015|103.45||0||Ana Ethel Del Rosario Jara Velásquez|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|""Falta de experiencia podría jugarle mala pasada a Keiko""|Entrevista a Raúl Diez Canseco - Exvicepresidente , Militante acciopopulista, evalúa a cinco postulantes a la presidencia. ¿Keiko Fujimori carga con los pasivos del gobierno de su padre? Ella está marcando distancia, no se le puede echar la culpa de eso. Se le cuestiona la falta de experiencia ¿ Concuerda con esas críticas? Es una persona joven con mucha fuerza, pero el terna de la experiencia podría jugarle una mala pasada porque estamos en un mundo donde hay convulsión y será complicado para ella enfrentar problemas. ¿Qué valora más en la Candidatura de PPK? A él le sobra experiencia además de ser un hombre honrado. Fue ministro de Belaunde y no creo que tenga problemas por la edad ya que en el mundo la esperanza de vida es de 88 años. ¿Y César Acuña de Alianza para el progreso? Es una revelación porque es alguien que vino de abajo, sin embargo tiene que convencer y mostrar un buen equipo. Estas elecciones será diferentes a las del pasado porque hay tres millones de electores nuevos que quieren conocer propuestas.|09/12/2015|2227.84|298.04|0|4|Raúl Diez Canseco Terry|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Diario El Popular|El Popular|Mi fondo es mi plata - Lucho Camino|Estuve viendo a los candidatos en CADE y la firme se me cayó Keiko. Se nota que es la engreída de los empresarios y se empeñó en aparecer como la que manda en su partido y que no es la hijita de papá-dictador. Eso se suponía. Pero que diga que ha estado mal que el Congreso haya aprobado la liberación de los fondos de la AFP , me pareció que ya empezó a dar muestras de lo que sería su mandato si resultara elegida. "" Se debió esperar a que pase la campaña electoral"", dijo. Sin embargo olvidó que en la votación sobre esta ley no hubo ni abstenciones ni votos en contra.|05/12/2015|556.41|184.76|0|24|Lucho Camino (Popular)|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|La Razón|La Razón|Proponen un frente contra Keiko Fujimori|La permanencia de Keiko Fujimori por encima del 30 por ciento en todas las encuestas de cara al 2016, ha motivado que desde otras agrupaciones políticas se plantee la conformación de un frente para impedir que llegue a la Presidencia de la República. (...) Por su parte, el vocero de Pedro Pablo Kuczynski, Fernando Rospigliosi, dijo sobre Keiko que ""hasta el momento no sabemos si tiene o no propuestas para el país, nadie conoce lo que propone la señora"". (...) A su turno, Luis Iberico, integrante del partido de César Acuña, solicitó que la grave acusación de lavado de activos contra Fuerza Popular sea esclarecida y exhortó al Ministerio Público y al Poder Judicial a realizar las investigaciones correspondientes.|01/12/2015|4205.46|510.58|0|3|Luis Carlos Antonio Iberico Nuñez|Keiko Fujimori Higuchi|Negativo|2015-12
Web|Trome|trome.pe|Fernando Tuesta: ""Alianza entre Alan García y Lourdes Flores es por necesidad""|Para el analista político y exjefe de la ONPE, Fernando Tuesta, la llamada Alianza Popular (conformada por el Apra de Alan García y el PPC de Lourdes Flores) ‘es una unión de necesidades’ entre dos partidos que buscan afrontar de mejor manera las Elecciones 2016...Fernando Tuesta indicó que, al igual que la mayoría de alianzas que persiguen un objetivo, en este caso, el PPC necesita pasar la valla electoral y mantener su inscripción partidaria, mientras que el Apra busca reflotar una candidatura que se veía estancada y ganar votos.|28/12/2015|1979.63||0||Fernando Tuesta Soldevilla|Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|Correo|Correo|Segundo lugar - Mario Saldaña|La encuesta de GFK que publicó el domingo último La República da para varias lecturas. La primera es que el pase de Keiko a segunda vuelta es casi indiscutible; pero que el intento de un triunfo de los naranjas en primera se aleja en la medida que el nivel de adhesión Se mantiene estancado, ni para arriba, ni para abajo, salvo que esta senda de autocríticas contra el fujimorismo histórico. (...) Ello obliga a PPK. Acuña y García a mantener como Sea el capital logrado hasta la fecha, y simultáneamente, a cautivar a la gran legión de indecisos. Pero también mantiene abierta la alternativa del candidato sorpresa. Las encuestas post-CADE pueden significar un segundo arranque.|01/12/2015|1367.65|143.25|0|11|Mario Saldaña Castro|Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|Canal N|N Directo|Daniel Mora: alianza entre Apra y PPC es “antinatural” (Canal N)|En vivo. El congresista Daniel Mora calificó de “antinatural” a la alianza entre el Apra y el Partido Popular Cristiano. Sobre este mismo tema, el parlamentario Heriberto Benítez dijo que se han juntado “el hambre y la necesidad”. Agregó que Alan García podría declinar su candidatura al ver que César Acuña lo sobrepasó. Además, consideró que Daniel Urresti lo podría pasar también. De otro lado, expresó su deseo de ir a la reelección parlamentaria. “Quiero seguir enfrentándome con Alan García y Keiko Fujimori”, remarcó.|11/12/2015|6860||490||Daniel Emiliano Mora Zevallos|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|Canal ATV Plus|ATV+ Noticias Edición tarde|Parlamentarios acatarán decisión de Fuerza Popular (ATV+)|El congresista Alejandro Aguinaga aseguró que pese a que no será incluido en la lista para la reelección al Congreso seguirá apoyando a Keiko Fujimori. Por su parte, Luisa María Cuculiza indicó que no tiene conocimiento sobre la decisión pero que se pone a disposición para seguir trabajando en la campaña, mientras que Martha Chávez comentó que no sería ministra en un eventual gobierno fujimorista y que acatará lo anunciado por la lideresa. Otro congresistas que conforman la lista son Julio Gagó, Pedro Spadaro, Juan Díaz Dios.|30/12/2015|1960||392||Alejandro Aurelio Aguinaga Recuenco|Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|TV Perú 7.3|7.3 Noticias|Gana Perú pide a Keiko Fujimori deslinde concreto con la corrupción (TV Perú 7.3)|El congresista nacionalista Fredy Otárola pidió a la candidata presidencial Keiko Fujimori que realice con hechos concretos un deslinde con la corrupción. “Que devuelvan los seis mil millones de soles para creerles que de verdad hay voluntad de cambio”, indicó. Por su parte, el legislador Julio Gagó sostuvo que su lideresa partidaria fue clara en señalar que las irregularidades que se cometieron en el gobierno de su padre Alberto Fujimori no se repetirán.|01/12/2015|380.12||86||Fredy Rolando Otárola Peñaranda|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Alas corruptas de Keiko - César Lévano|Verónika Mendoza emplazó el lunes a Keiko Fujimori a que reconozca que el secretario general de su partido, el congresista Reber Joaquin Ramirez Gamarra, es investigado por lavado de activos. La candidata presidencial izquierdista sabe sin duda que el legislador fujimorista se presentó en el 2011 como candidato a la representación de Cajamarca alegando que vivió ""en la extrema pobreza y en base a esfuerzo salió adelante"". En esa etapa de candidato, Ramírez declaró un ingreso mensual de 63 mil 821 nuevos soles. El secreto de su fortuna puede estar en los prolongados estudios y vínculos que cultivó desde 1990 hasta el 2008 (18 años) en la Universidad Alas Peruanas, cuyo Rector es Fidel Ramírez, su tío. (...) La parlamentaria ancashina está sometida a un proceso por enriquecimiento ilícito desde hace años. En diciembre del 2013, el juez Segismundo León Velasco decidió el archivamiento definitivo del caso y su inmediato sobreseimiento; pero la Fiscalía decidió apelar a una Sala Superior.|17/12/2015|2311.1|242.15|0|2|César Lévano|Keiko Fujimori Higuchi|Negativo|2015-12
Web|Exitosa|exitosadiario.pe|Datum: Keiko Fujimori podría caer en encuestas si no fideliza a sus votantes|La gerenta general de Datum, Urpi Torrado, repasó y analizó los últimos resultados de los sondeos que su encuestadora realizó sobre los candidatos presidenciales, en el que destaca el empate técnico entre los líderes de 'Peruanos Por el Kambio' y 'Alianza para el Progreso', Pedro Pablo Kuczynski y César Acuña, con 14 y 12 % respectivamente.. .En entrevista con Juan Carlos Tafur, la representante de la empresa señaló que a cuatro meses de las elecciones presidenciales, no hay ningún candidato que esté creciendo y tenga el camino libre para seguir haciéndolo.|08/12/2015|71.5||0||Urpi Torrado|Keiko Fujimori Higuchi|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|Erausquin a candidatos: Votantes esperan mejores y sostenibles niveles de vida|L a CADE 2015 sirvió de vitrina para los candidatos presidenciales con mayor protagonismo en las encuestas: Keiko Fujimori, Pedro Pablo Kuczynski, César Acuña, Alan García y Alejandro Toledo. Todos han prometido reactivar la economía, resolver el tema de la inseguridad ciudadana y la corrupción. Un pack de soluciones expuesto con elocuencia –en la mayoría de los casos– y esperanza. El asunto es si eso será suficiente. Que las palabras no sean simulaciones retóricas.|05/12/2015|71.5||0||Manuel Erausquin|Keiko Fujimori Higuchi|Neutro|2015-12
Radio|RPP|La Rotativa del Aire (Primera Edición)|Elena Conterno destacó logros de la CADE 2015 (RPP)|La presidenta de la Conferencia Anual de Ejecutivos 2015, Elena Conterno, destacó los logros obtenidos en la última versión de esta reunión que ha convocado empresarios, políticos y representantes de otros sectores del país. Recordó que se ha logrado generar un conjunto de propuestas para impulsar el crecimiento del país. El presidente de la Confiep, Martín Pérez, invocó al Congreso a buscar cambios en el largo plazo y no en el facilismo del corto plazo. En tanto, el exministro Alfredo Ferrero hizo un análisis de los cinco candidatos (Alan García, Alejandro Toledo, César Acuña, Keiko Fujimori y Pedro Pablo Kuczynski) que expusieron en la CADE.|07/12/2015|1892||172||Alfredo Ferrero Diez-Canseco|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|A Keiko no le servirá de nada hacerse la ""caviar""|Para el politólogo y analista Sinesio López, el cambio de discurso, jalar cuadros, ponerse al centro, a la izquierda y ""caviarizarse"" no le dará ningún resultado a Keiko Fujimori en su pretensión de ganar las elecciones en abril próximo.|12/12/2015|3304.3|346.12|0|8|Sinesio López Jiménez|Keiko Fujimori Higuchi|Negativo|2015-12
