Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|La República|La República|“En un gobierno de García, Lourdes Flores podría ser primer ministra”|Entrevista a Mauricio Mulder, congresista del APRA. -¿No le preocupa que su candidato permanezca estancado? ""Las campañas son las que definen los resultados. Y los únicos que han estado en campaña son el señor Kuczynski y Acuña, el único que tiene spots en televisión, infringiendo la ley ante la pasividad asombrosa del JNE y de la ONPE, que no dicen nada. Y si todo ese campañón solo produce un candidato que está entre 9 y 12%, entonces es un desastre"". -En el 2006 el APRA prometió eliminar las services, por ejemplo. Hasta ahora seguimos esperando. ""Una cosa es la promesa electoral y otra lo que uno puede hacer sin el control del Congreso. Yo fui quien propuso eliminar los services con un proyecto de ley, pero el fujimorismo y el nacionalismo empezaron a poner una serie de restricciones"".|11/12/2015|3882.05|797.06|0|8|Claude Maurice Mulder Bedoya|Alan García Pérez|Positivo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Querido Papá Noel - Alfredo Bullard|Como se viene Navidad, esta es mi lista de regalos para el año 2016. Ojalá puedas traernos algunas de estas cosas. La lista de aportantes a la campa- ña de Acuña para que sepa de dónde viene su “plata como cancha”. De paso tráele de yapa un plan de gobierno porque no parece que esté en capacidad de redactar uno y un tren bala de juguete para que no caiga en la tentación de gastarse miles de millones en uno de verdad. Una explicación para que PPK sustente por qué es buena la inversión de Petro-Perú en explotación petrolera. También te pido que deroguen la Ley Universitaria que va a destruir la capacidad de innovación en la educación para sustituirla con regulación e intervencionismo estatal que tarde o temprano será intervencionismo político.|19/12/2015|10702.72|626.33|0|41|Alfredo Bullard|Alan García Pérez|Negativo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|2015: El rompecabezas regional - José Carlos Requena|Hasta el colapso del sistema de partidos en los años 80, los bloques regionales eran fácilmente descritos políticamente: el norte era un bastión aprista, mientras la izquierda era fuerte en el sur y el centrista Acción Popular reinaba en la selva. Lima solía votar de acuerdo con el ánimo conservador pepecista. (...) Frente a los aburguesados ex presidentes, Keiko Fujimori y Pedro Pablo Kuczynski (PPK) se “ensuciaban los zapatos”, recorriendo distritos y provincias en todas las regiones, acumulando no solo valiosas enseñanzas, sino también nuevas (¿efímeras?) lealtades y aliados. En CADE 2015, la candidata de Fuerza Popular sacó lustre a sus viajes y exploraciones recientes: inició su presentación mencionando a Curgos, el distrito más pobre del Perú, ubicado en Sánchez Carrión, en la sierra de La Libertad. Asimismo, muchos candidatos se han preocupado por insertar a ex gobernadores regionales en sus planchas presidenciales. Al incorporar a Vladimiro Huaroc, gobernador regional de Junín (2007-2010), la candidata de Fuerza Popular procura un toque experimentado y regional a su apuesta. Con Martín Vizcarra (Moquegua, 2011- 2014), PPK terminó de darle un futuro político a un político con futuro. Quizás por los cambios recientes en la legislación (la máxima autoridad regional no es más un “presidente”), César Acuña (La Libertad, 2015) dejó de ser gobernador regional en octubre: el título al que realmente aspiraba era el de “presidente”. Alan García, en tanto, hace recordar que hubo un presidente regional en Apurímac llamado David Salazar (2007-2010). Y hasta Daniel Urresti recluta a otro ex gobernador regional de nombre tan lejano y ajeno como su región: Maciste Díaz (Huancavelica, 2011 y 2014).|27/12/2015|12216.98|511.79|0|11|José Carlos Requena|Alan García Pérez|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Acuña pelea segundo lugar y Alan sigue cayendo en las encuestas|La ultima encuesta de Ipsos Perú no ha mostrado mayor novedad en la cima de las preferencias electorales, liderada por Keiko Fujimori con 33% pero si ha confirmado que la lucha está más caliente que nunca. PPK la sigue con un 16% luego viene el fundador de la Universidad César Vallejo, Acuña con 13% y aumento mientras que Alan García en cada encuesta se le ve más lejos de sus expectativas ahora solo cuenta con 9% de intención de voto. Del mismo modo, indicó que l líder de APP aún no ha sufrido las consecuencias de los cuestionamientos que le hicieron en CADE. Es más dejó entrever este escenario político que no fue nada beneficioso.|14/12/2015|3857.61|516.26|0|6|Alfredo Torres Guzmán|Alan García Pérez|Neutro|2015-12
Web|Correo|diariocorreo.pe|Las planchas y el matón - Luis Alfonso Morey|Ver a Anel Townsend con César Acuña, a Susana Villarán con Daniel Urresti, a Lourdes Flores con Alan García, a Vladimiro Huaroc con Keiko Fujimori y a la excandidata aprista Mercedes Aráoz con Kuczynski demuestra que lo único que les interesa es llegar al poder, como sea y con quien sea. Los principios son dejados a un lado para juntarse con quien creen que más les conviene. Llama la atención también Nano Guerra (ex Yehude) de la manito con el cuestionado José Luna Gálvez. La mayor parte de planchas son un arroz con mango, una mezcla de oportunismo y falta de principios. En el caso de Ricardo Belmont, cuya candidatura presidencial es silenciada por la mayor parte de los medios, lo acompañan Iván Dibós y Marcos Ibazeta, personas intachables que demuestran coherencia, cosa rara en estos tiempos.|24/12/2015|702.1||0||Luis Alfonso Morey|Alan García Pérez|Negativo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Sentencian a 3 años de cárcel a madre de Gerald Oropeza|Pilar López de Oropeza, la madre del presunto capo del narcotráfico Gerald Oropeza, admitió que cometió un delito al ingresar un celular y un USB al penal de máxima seguridad Ancón 1. Hecho esto, ayer ella se acogió al procedimiento de terminación anticipada del proceso y, asesorada por su abogado, negoció su pena con la Fiscalía y la Procuraduría. (...) El Poder Judicial aceptó realizar el juicio público abreviado. Pero, al aceptar que cometió el delito, la madre de Gerald Oropeza pudo negociar o acordar una pena de solo tres años y un mes de prisión suspendida y el pago de una reparación civil de 2 mil 500 soles.(...) Yo soy aprista y voy a seguir siendo aprista hasta el día que me muera"", declaró Pilar López al abandonar el Juzgado Unipersonal de Ventanilla. Además, dijo que el ex presidente Alan García es un hombre capaz y merece estar en el poder. ""Lo respeto y lo admiro"", subrayó.|10/12/2015|1177.47|135.72|0|3|Pilar López de Oropeza|Alan García Pérez|Positivo|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|Chinguel se ""inmola"" por se líder aprista|Miguel Facundo Chinguel, principal acusado del caso ""narcoindultos"" sostuvo que nunca recibió ninguna instrucción para hacer su trabajo de parte de Alan García. En la audiencia del juicio oral realizada ayer el exmilitante aprista y extitular de la Comisión de Indulto y Derecho de Gracia del segundo gobierno de Alan García negó haber recibido dinero de condenados por narcotráfico a cambio de conmutaciones de penas.|04/12/2015|931.04|176.29|0|2|Miguel Facundo Chinguel|Alan García Pérez|Positivo|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista a Omar Quesada, secretario general del Partido Aprista (Exitosa)|Entrevista. Omar Quesada, secretario general del Partido Aprista, comentó acerca de la alianza conformada con el PPC con miras a los próximos comicios presidenciales. Indicó que el JNE, a través de la ONPE, revisan los partidos y en el caso de César Acuña debe verificar el uso de recursos. Aseguró que ambos partidos han colaborado en reforzar la democracia gracias a sus acuerdos. Se recibieron llamadas del público.|24/12/2015|2757.51||1459||Omar Quesada Martínez|Alan García Pérez|Positivo|2015-12
Radio|Radio Nacional|Nacional en la Noticia|Entrevista a los parlamentarios Sergio Tejada y Agustín Molina (Nacional)|Entrevista. El congresista Sergio Tejada se refirió a las elecciones internas en el partido que integra, Unión Democrática, las cuales determinarán al candidato a la presidencia para el 2016, en ese sentido, analizó la campaña de los principales postulantes como Keiko Fujimori, Alan García, César Acuña, entre otros. Asimismo, manifestó que muchos electores solo esperan regalos a cambio de dar su voto, situación que debe cambiar. Por otra parte, criticó la posición de Pedro Cotillo, rector de la UNMSM, quien pese a que se archivó su proyecto de ley, continúa en contra de acatar la disposición de la Ley Universitaria. Por su parte, el legislador de Gana Perú, Agustín Molina, lamentó el comportamiento del legislador presidente de la Comisión de Fiscalización, Gustavo Rondón, quien solo se dedica a investigar las denuncias contra Nadine Heredia. De otro lado, comentó sobre los precandidatos a la presidencia por el nacionalistmo, entre los que figuran Daniel Abugattás, Ana Jara, entre otros.|01/12/2015|1475.52||1392||Sergio Fernando Tejada Galindo|Alan García Pérez|Negativo|2015-12
Medio Impreso|Expreso|Expreso|""Alan García no dio directivas""|Facundo Chinguel, principal acusado del caso ""narcoindultos’, sostuvo que no modificó el reglamento de la Comisión de Gracias Presidenciales, a favor de traficantes de drogas. ""Nunca Alan García me dio directivas sobre algún expediente"", precisó.|04/12/2015|202.55|33.63|0|11|Miguel Facundo Chinguel|Alan García Pérez|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Pufy Noel estuvo regalón - Álvaro Balarezo|Pese a la crisis múltiple que vive el país, el panzón cariñoso de siempre, tuvo el valor de darse una vuelta por estos lares y dejar su preciada carga de regalos navideños en diversos reductos políticos con cierta repulsa digestiva. Hasta su reno Rudolf, Rudy para los del gremio, hizo un tremendo esfuerzo, ya que es un despeinado fanático de la Unión Civil. Así fue el listado del singular reparto, obtenido por la DINI: A Alan Garcia: Una pilcha de Bob Esponja y mil indulgencias plenarias vaticanas bamba, para salir impune en el Juicio Final. A Choledo: Una casaca verde confeccionada con conchas marinas, impermeable y a prueba de balas. A PPKuy:. La propiedad absoluta de Sedapal y todos los huaycos de Chosica para que los privatice. A Keiko: Para que no envidie a su api, le correspondió incluirle su propio Vladimiro en la plancha. A Pérez Guadalupe: Un manual del viejo juego ""Policías y Ladrones’, para que logre ver donde se ubican y quien pega a quien en flagrancia vaeacional en Canadá.|28/12/2015|2011.23|162.81|0|7|Álvaro Balarezo Vallebuona|Alan García Pérez|Negativo|2015-12
Web|El Comercio|elcomercio.pe|Las alianzas políticas en el Perú - Daniel Parodi|Pasando a leer la actual coyuntura electoral, que la oleada de ataques a candidaturas se haya transferido de PPK a César Acuña y luego de Acuña al binomio Alan-Lourdes no solo sigue dejando a Keiko Fujimori tranquila en el partidor, sino que indica cuál es la opción que hoy preocupa a los demás. La fuerte resistencia contra el entendimiento entre estos dos experimentados líderes parece una señal de que, en principio, acertaron al unirse. Pronto sabremos si esta alianza cumplirá un rol importante en la historia del Perú, como las otras que hemos mencionado.|21/12/2015|5994.53||0||Daniel Parodi Revoredo|Alan García Pérez|Neutro|2015-12
Web|El Comercio|elcomercio.pe|¿Planchas para todos los gustos? - Arturo Maldonado|Así, Keiko Fujimori ha optado por un empresario vinculado al fujimorismo histórico con José Chlimper. Una posible explicación de esta decisión es moderar el giro al centro que está amagando la candidata, apelando a un ex ministro de su padre. Pedro Pablo Kuczynski ha optado por una receta similar. La elección de Mercedes Aráoz recalca el perfil técnico de la plancha, aunque le abre un flanco débil debido a los hechos en Bagua. César Acuña parece optar por una estrategia parecida. Anel Townsend y Humberto Lay no le hacen sombra a su figura. Este tipo de plancha no busca distraer la atención en figuras secundarias, sino centrar los reflectores en el rol principal.|22/12/2015|5994.53||0||Arturo Maldonado|Alan García Pérez|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Pásame tu plancha - Alfredo Ferrero|Se anunciaron 17 planchas con posibilidades de ser 19 o 20 hasta el 11 de enero que se inscriben para las elecciones 2016, algunas llegan con sorpresas y otras ya anticipadas. Keiko escogió al ex ministro de Agricultura de su padre y exitoso agroexportador, y a Vladimiro Huaroc (...) PPK va con la anticipada inclusión a la segunda vicepresidencia de Mercedes Aráoz, ex ministra aprista (...) Alan con su nueva aliada, Lourdes Flores (...) Acuña lleva a su reciente incorporación, Anel Townsend (...) Toledo acompañado por dos peruposibilistas –que no quedan muchos–, Marcial Ayaipoma y la ex ministra Carmen Omonte. (...) Frente Amplio, de Verónika Mendoza, está con el padre Arana y Alan Fairlie. (...) El partido de gobierno va con el ex ministro Urresti y su gran sorpresa, Susana Villarán. Solidaridad, que parecía no que presentaba plancha, va con Nano Guerra García que iba a lanzarse por el Partido Humanista de Yehude (...) Acción Popular intentará sorprender con Alfredo Barnechea.|24/12/2015|1405.15|164.45|0|8|Alfredo Ferrero Diez-Canseco|Alan García Pérez|Neutro|2015-12
